id,artist,title,label,category,format,price,item_url,thumb_url
550,Tyler Friedman,Epiphytic,Lobster Theremin,techno,LP,12.99,https://clone.nl//item61163.html,https://clone.nl/platen/artwork/large/plaatimage60473.jpg
551,Emiliano Comollo ,Quiet and Disorder,Steel City Dance Discs,techno,12inch,12.99,https://clone.nl//item61161.html,https://clone.nl/platen/artwork/large/plaatimage60472.jpg
552,Dosis,Sombras EP,Shall Not Fade,techno,12inch,12.99,https://clone.nl//item61153.html,https://clone.nl/platen/artwork/large/plaatimage60463.jpg
553,Transparent Sound,Atmosphere / Remanisance,Yozmaz,techno,12inch,9.99,https://clone.nl//item61145.html,https://clone.nl/platen/artwork/large/plaatimage60453.jpg
554,Denham Audio,Feel The Panic EP,Pinkman,techno,12inch,13.99,https://clone.nl//item61143.html,https://clone.nl/platen/artwork/large/plaatimage60451.jpg
555,Zaq,Magic Silver EP,Pinkman,techno,12inch,17.99,https://clone.nl//item61132.html,https://clone.nl/platen/artwork/large/plaatimage60440.jpg
556,Various Artists ,Cosmic Bubbles EP,Time Passages,techno,12inch,17.99,https://clone.nl//item61131.html,https://clone.nl/platen/artwork/large/plaatimage60439.jpg
557,Roy Of The Ravers,Melchester Acid EP,!K7,techno,2x12inch,9.99,https://clone.nl//item61128.html,https://clone.nl/platen/artwork/large/plaatimage60461.jpg
558,Yaeji,What We Drew,Brokntoys,techno,LP,27.99,https://clone.nl//item61121.html,https://clone.nl/platen/artwork/large/plaatimage60431.jpg
559,Dukwa,Tears Like Stones,Partout,techno,12inch,14.99,https://clone.nl//item61108.html,https://clone.nl/platen/artwork/large/plaatimage60420.jpg
560,Two Sided Agency,Belle Epoque,Outer Zone,techno,12inch,12.99,https://clone.nl//item61105.html,https://clone.nl/platen/artwork/large/plaatimage60417.jpg
561,ISAbella,Audio Exotica,United Identities,techno,12inch,14.99,https://clone.nl//item61101.html,https://clone.nl/platen/artwork/large/plaatimage60413.jpg
562,Angelo Repetto,Kamiokande EP,Potatoheadz,techno,12inch,10.99,https://clone.nl//item61092.html,https://clone.nl/platen/artwork/large/plaatimage62114.jpg
563,PG Sounds,Sued023,Solar One Music,techno,2x12inch,15.99,https://clone.nl//item61087.html,https://clone.nl/platen/artwork/large/plaatimage60400.jpg
564,Pittsburgh Track Authority,PA System,Likemind,techno,2LP,26.99,https://clone.nl//item61073.html,https://clone.nl/platen/artwork/large/plaatimage60385.jpg
565,bvdub,Wrath and Apathy,Cultivated Electronics,techno,2LP + Download,31.49,https://clone.nl//item61066.html,https://clone.nl/platen/artwork/large/plaatimage60378.jpg
566,Nu-Cleo ,Total Control EP,Clone Classic Cuts,techno,12inch,14.49,https://clone.nl//item61056.html,https://clone.nl/platen/artwork/large/plaatimage60365.jpg
567,Unknown Artist,Eight O Eight,Clone Classic Cuts,techno,12inch,20.49,https://clone.nl//item61053.html,https://clone.nl/platen/artwork/large/plaatimage60364.jpg
568,BNJMN,Hypnagogia Remixed,Mindri,techno,12inch,13.99,https://clone.nl//item61051.html,https://clone.nl/platen/artwork/large/plaatimage60362.jpg
569,State Of Flux,Mercury EP,Clone Classic Cuts,techno,12inch,22.99,https://clone.nl//item61045.html,https://clone.nl/platen/artwork/large/plaatimage60356.jpg
570,John Beltran,Highway EP,Clone Classic Cuts,techno,12inch,10.99,https://clone.nl//item61018.html,https://clone.nl/platen/artwork/large/plaatimage60984.jpg
571,CVBOX,The Scan EP,Clone Classic Cuts,techno,12inch,11.49,https://clone.nl//item61011.html,https://clone.nl/platen/artwork/large/plaatimage60324.jpg
572,Low End Activist,Game Theory,Clone Classic Cuts,techno,2x12inch,10.99,https://clone.nl//item61008.html,https://clone.nl/platen/artwork/large/plaatimage60321.jpg
573,K-1,K-1 Agenda,Clone Classic Cuts,techno,12inch,10.99,https://clone.nl//item61002.html,https://clone.nl/platen/artwork/large/plaatimage60315.jpg
574,Automatic Tasty,You'll Never Work In This Town Again!,Clone Classic Cuts,techno,2x12inch,11.49,https://clone.nl//item60992.html,https://clone.nl/platen/artwork/large/plaatimage60306.jpg
575,Nordvest,Grondal,Disco Inferno,techno,LP,11.49,https://clone.nl//item60984.html,https://clone.nl/platen/artwork/large/plaatimage60302.jpg
576,Im Kellar,Free Entrance EP,Avoidance,techno,12inch,13.99,https://clone.nl//item60980.html,https://clone.nl/platen/artwork/large/plaatimage60299.jpg
577,Scientific Dreamz Of U,Self Assembly Of Myriad Heterostructures,Nonplus,techno,12inch,21.99,https://clone.nl//item60979.html,https://clone.nl/platen/artwork/large/plaatimage60298.jpg
578,Yant,Hydro EP,BAR Records,techno,12inch,32.99,https://clone.nl//item60972.html,https://clone.nl/platen/artwork/large/plaatimage60292.jpg
579,Unknown Artist,PRRUKLTD 1997,Sneaker Social Club,techno,12inch,10.99,https://clone.nl//item60970.html,https://clone.nl/platen/artwork/large/plaatimage60290.jpg
580,BOA,Warp Purpose Vol. I,Subsequent,techno,12inch,9.99,https://clone.nl//item60967.html,https://clone.nl/platen/artwork/large/plaatimage60287.jpg
581,Jon Watts,Music for 3 CDJs,Vakum,techno,12inch,13.49,https://clone.nl//item60964.html,https://clone.nl/platen/artwork/large/plaatimage60284.jpg
582,Future Beat Alliance,Beginner’s Mind ,Curated by Time,techno,2x12inch,13.49,https://clone.nl//item60953.html,https://clone.nl/platen/artwork/large/plaatimage60272.jpg
583,Buttechno,PSY X,System Error,techno,2x12inch,20.49,https://clone.nl//item60950.html,https://clone.nl/platen/artwork/large/plaatimage60270.jpg
584,various artists,enter:protopost,Childhood Intelligence,techno,12inch,27.99,https://clone.nl//item60949.html,https://clone.nl/platen/artwork/large/plaatimage60269.jpg
585,Carlo Maria,Denouement,Underlying Forms,techno,12inch,13.99,https://clone.nl//item60947.html,https://clone.nl/platen/artwork/large/plaatimage60267.jpg
586,Reload,A Collection Of Short Stories,Breakfast Musik,techno,2LP,29.99,https://clone.nl//item60943.html,https://clone.nl/platen/artwork/large/plaatimage60263.jpg
587,Cab drivers,Untitled,Spillway,techno,12inch,14.99,https://clone.nl//item60942.html,https://clone.nl/platen/artwork/large/plaatimage60397.jpg
588,Frank de Wulf ,Drums In A Grip,Animals On Psychedelics,techno,12inch,9.99,https://clone.nl//item60941.html,https://clone.nl/platen/artwork/large/plaatimage61038.jpg
589,Head Return,Social Brutality EP,CHILDHOOD,techno,12inch,11.99,https://clone.nl//item60940.html,https://clone.nl/platen/artwork/large/plaatimage61039.jpg
590,Ismistik,Remain,Dark Groove Records,techno,3LP,10.99,https://clone.nl//item60933.html,https://clone.nl/platen/artwork/large/plaatimage60256.jpg
591,Ismistik,3rd Trace,Furthur Electronix,techno,12inch,18.99,https://clone.nl//item60932.html,https://clone.nl/platen/artwork/large/plaatimage60255.jpg
592,Ismistik,Bonus Bouncers EP,Furthur Electronix,techno,12inch,23.99,https://clone.nl//item60930.html,https://clone.nl/platen/artwork/large/plaatimage60253.jpg
593,Lausen,Glorius Box Dates,DPX Recordings,techno,2LP,23.99,https://clone.nl//item60927.html,https://clone.nl/platen/artwork/large/plaatimage60250.jpg
594,Fixmer,Invasion ,Touch Revolution,techno,12inch,10.99,https://clone.nl//item60913.html,https://clone.nl/platen/artwork/large/plaatimage60237.jpg
595,Bushwacka!,Listen up! Vol. 02 (1995 - 2005),Dancing With Strangers,techno,2x12inch,23.99,https://clone.nl//item60910.html,https://clone.nl/platen/artwork/large/plaatimage60234.jpg
596,Pierre Codarin / T. Jacques / Jack Michael / Phil Evans,Spaghetti Club 001,Exalt Records,techno,12inch,23.99,https://clone.nl//item60908.html,https://clone.nl/platen/artwork/large/plaatimage60232.jpg
597,Lone X KETTAMA,The Way You Feel,Exalt Records,techno,12inch,14.99,https://clone.nl//item60905.html,https://clone.nl/platen/artwork/large/plaatimage60229.jpg
598,Serial Error,Afro Gothic EP,Coastal Haze,techno,12inch,23.99,https://clone.nl//item60902.html,https://clone.nl/platen/artwork/large/plaatimage60227.jpg
599,Lostlojic,Imperfect,Yaxteq,techno,12inch,14.99,https://clone.nl//item60900.html,https://clone.nl/platen/artwork/large/plaatimage60225.jpg
600,Mark Archer / Luke Vibert,FRNDZNE04,Lobster Theremin,techno,12inch,10.99,https://clone.nl//item60891.html,https://clone.nl/platen/artwork/large/plaatimage60220.jpg
601,Trippsy,Saga 31 EP,Konsysttenzia,techno,12inch,13.49,https://clone.nl//item60889.html,https://clone.nl/platen/artwork/large/plaatimage60216.jpg
602,Mutant Volt,Shapeshifter EP,Twelve Comets,techno,12inch,9.99,https://clone.nl//item60887.html,https://clone.nl/platen/artwork/large/plaatimage60214.jpg
603,O-wells,Ebecs ,Ostgut Ton,techno,12inch,13.99,https://clone.nl//item60879.html,https://clone.nl/platen/artwork/large/plaatimage60206.jpg
604,DART,Hit and Run EP,Puzzlebox,techno,12inch,10.99,https://clone.nl//item60874.html,https://clone.nl/platen/artwork/large/plaatimage60202.jpg
605,Panic,Dialated Rhythms / Last Injection [official re-issue],Fxhe,techno,12inch,11.99,https://clone.nl//item60872.html,https://clone.nl/platen/artwork/large/plaatimage60200.jpg
606,Pfirter,Facing Dystopia EP,Delsin,techno,12inch,11.99,https://clone.nl//item60871.html,https://clone.nl/platen/artwork/large/plaatimage60198.jpg
607,Reflec,Remnants EP,GARMO,techno,12inch,10.99,https://clone.nl//item60869.html,https://clone.nl/platen/artwork/large/plaatimage60196.jpg
608,Various Artists,London White 007,Delsin,techno,12inch,11.49,https://clone.nl//item60865.html,https://clone.nl/platen/artwork/large/plaatimage60192.jpg
609,Nail presents Sentipede,Eggs EP,Delsin,techno,12inch,11.49,https://clone.nl//item60863.html,https://clone.nl/platen/artwork/large/plaatimage60190.jpg
610,Malin Genie,Vixere I/II ,Monnom Black,techno,12inch,9.99,https://clone.nl//item60861.html,https://clone.nl/platen/artwork/large/plaatimage60188.jpg
611,Soreab,Kraepelin Avenue EP,777 Recordings,techno,12inch,12.99,https://clone.nl//item60855.html,https://clone.nl/platen/artwork/large/plaatimage60180.jpg
612,Di'jital & Kid Ginseng,Audio Analysis Ep,Blundar,techno,EP,12.99,https://clone.nl//item60837.html,https://clone.nl/platen/artwork/large/plaatimage60183.jpg
613,Special Request,Spectral Frequency EP,AD 93,techno,12inch,22.99,https://clone.nl//item60832.html,https://clone.nl/platen/artwork/large/plaatimage60156.jpg
614,kecklip,unionmaide 4,Acido,techno,12inch,13.99,https://clone.nl//item60831.html,https://clone.nl/platen/artwork/large/plaatimage60155.jpg
615,Jackson Ryland,Stealth Mode EP,Mord,techno,12inch,13.49,https://clone.nl//item60825.html,https://clone.nl/platen/artwork/large/plaatimage60148.jpg
616,Unknown Artist,Artists Series,Mechatronica Music,techno,12inch,13.49,https://clone.nl//item60820.html,https://clone.nl/platen/artwork/large/plaatimage60143.jpg
617,Society of Silence,Too Many Daddies,From The Void Above,techno,12inch,23.99,https://clone.nl//item60809.html,https://clone.nl/platen/artwork/large/plaatimage60132.jpg
618,Axefield,Keep Talking ,Metamorphic,techno,12inch,26.49,https://clone.nl//item60797.html,https://clone.nl/platen/artwork/large/plaatimage60122.jpg
619,Pîrvu,TT EP,Suction,techno,12inch,9.99,https://clone.nl//item60791.html,https://clone.nl/platen/artwork/large/plaatimage60116.jpg
620,Anna Funk Damage,You Are A Hopeless Failure ,Musique Pour La Danse,techno,12inch,12.99,https://clone.nl//item60790.html,https://clone.nl/platen/artwork/large/plaatimage60115.jpg
621,Wheez-ie,ONLY HUMAN / WEAPONIZED,Gaia Tones,techno,10inch,32.99,https://clone.nl//item60786.html,https://clone.nl/platen/artwork/large/plaatimage60111.jpg
622,Thomas Brinkmann,Retrospektiv EP5,Planet-mu,techno,12inch,21.99,https://clone.nl//item60784.html,https://clone.nl/platen/artwork/large/plaatimage60109.jpg
623,Black Merlin,Kosua,Dark Entries,techno,2LP,12.49,https://clone.nl//item60783.html,https://clone.nl/platen/artwork/large/plaatimage60108.jpg
624,Metrist,Pollen Pt. II,Rotterdam Electronix,techno,12inch,24.49,https://clone.nl//item60782.html,https://clone.nl/platen/artwork/large/plaatimage60107.jpg
625,Lurka,Rhythm Hi-Tek,Northern Electronics,techno,12inch,30.99,https://clone.nl//item60781.html,https://clone.nl/platen/artwork/large/plaatimage60106.jpg
626,Alessandro Adriani & Cosimo Damiano,Neurodreamers,Trip,techno,12inch,13.99,https://clone.nl//item60773.html,https://clone.nl/platen/artwork/large/plaatimage60098.jpg
627,GEN-Y / G.F.,The Third Mind,Solar One Music,techno,12inch,17.99,https://clone.nl//item60772.html,https://clone.nl/platen/artwork/large/plaatimage60097.jpg
628,96 Back,143 Connections,Likemind,techno,12inch,17.99,https://clone.nl//item60769.html,https://clone.nl/platen/artwork/large/plaatimage60094.jpg
629,ReQuest,Inner City Force-field,Cultivated Electronics,techno,EP,17.99,https://clone.nl//item60762.html,https://clone.nl/platen/artwork/large/plaatimage60087.jpg
630,Dopplereffekt,Linear Accelerator,Clone Classic Cuts,techno,2LP,17.99,https://clone.nl//item60760.html,https://clone.nl/platen/artwork/large/plaatimage60085.jpg
631,Jamaica Suk,Dreams of a Distant Journey EP,Clone Classic Cuts,techno,12inch,17.99,https://clone.nl//item60758.html,https://clone.nl/platen/artwork/large/plaatimage60083.jpg
632,Ober Dada,Azteka Tekno,Mindri,techno,12inch,12.99,https://clone.nl//item60755.html,https://clone.nl/platen/artwork/large/plaatimage60080.jpg
633,Stephen Lopkin,Southside Engineering,Clone Classic Cuts,techno,12inch,13.99,https://clone.nl//item60739.html,https://clone.nl/platen/artwork/large/plaatimage60064.jpg
634,DJ Haus ,Return 2 The Source EP,Clone Classic Cuts,techno,12inch,19.99,https://clone.nl//item60737.html,https://clone.nl/platen/artwork/large/plaatimage60062.jpg
635,SW.,Bck To Ftr,Clone Classic Cuts,techno,12inch,14.99,https://clone.nl//item60721.html,https://clone.nl/platen/artwork/large/plaatimage60046.jpg
636,Angstlust,Animal Shelter EP,Clone Classic Cuts,techno,12inch,13.99,https://clone.nl//item60710.html,https://clone.nl/platen/artwork/large/plaatimage60036.jpg
637,Exhausted Modern,Year of the Rat,Clone Classic Cuts,techno,LP,13.99,https://clone.nl//item60706.html,https://clone.nl/platen/artwork/large/plaatimage60032.jpg
638,Haron,Taxa,Clone Classic Cuts,techno,12inch,9.99,https://clone.nl//item60690.html,https://clone.nl/platen/artwork/large/plaatimage60017.jpg
639,Ellen Allien,Auraa,Disco Inferno,techno,2x12inch,13.99,https://clone.nl//item60675.html,https://clone.nl/platen/artwork/large/plaatimage60003.jpg
640,Uforider,Ufotrackx II,Avoidance,techno,12inch,11.99,https://clone.nl//item60672.html,https://clone.nl/platen/artwork/large/plaatimage60000.jpg
641,Various Artists,Lost Canvas 004,Red Rec,techno,EP,10.99,https://clone.nl//item60671.html,https://clone.nl/platen/artwork/large/plaatimage59999.jpg
642,Kalter Ende ,Mujo Impermanence,Voitax,techno,12inch,24.49,https://clone.nl//item60667.html,https://clone.nl/platen/artwork/large/plaatimage59992.jpg
643,Harry Wills,2XYELLOW,Gaia Tones,techno,12inch,9.99,https://clone.nl//item60658.html,https://clone.nl/platen/artwork/large/plaatimage59975.jpg
644,Unknown Artist,Roche Edits 002,Rambadu,techno,12inch,9.99,https://clone.nl//item60648.html,https://clone.nl/platen/artwork/large/plaatimage59973.jpg
645,Marius,Arcadium Stories EP,Future Times,techno,12inch,17.99,https://clone.nl//item60644.html,https://clone.nl/platen/artwork/large/plaatimage59969.jpg
646,d_b / D. Carbone,Acid Avengers 009,Metamorph,techno,12inch,9.99,https://clone.nl//item60625.html,https://clone.nl/platen/artwork/large/plaatimage59950.jpg
647,Funeral Future,The Bright Light of Life 1,Voltage,techno,12inch,13.49,https://clone.nl//item60624.html,https://clone.nl/platen/artwork/large/plaatimage59949.jpg
648,Fractions,NITE NRG,Inguma Records,techno,12inch,10.99,https://clone.nl//item60621.html,https://clone.nl/platen/artwork/large/plaatimage59946.jpg
649,Kuno,Uppercut [silk-screen printed sleeve],Affute,techno,12inch,12.99,https://clone.nl//item60617.html,https://clone.nl/platen/artwork/large/plaatimage59942.jpg
650,Radio Slave,Radio Silence Part One,Omnidisc,techno,2x12inch,9.99,https://clone.nl//item60598.html,https://clone.nl/platen/artwork/large/plaatimage59925.jpg
651,Orbet & Sorv,Outbreak EP,Force inc.,techno,12inch,18.99,https://clone.nl//item60597.html,https://clone.nl/platen/artwork/large/plaatimage59928.jpg
652,Unit Moebius,Bunker 014,Force inc.,techno,LP,23.99,https://clone.nl//item60591.html,https://clone.nl/platen/artwork/large/plaatimage59920.jpg
653,The Exaltics & Heinrich Mueller,Dimensional Shifting,Gated,techno,2x12inch + Download,23.99,https://clone.nl//item60587.html,https://clone.nl/platen/artwork/large/plaatimage59917.jpg
654,John Beltran,The Season Series,Censor,techno,LP,10.99,https://clone.nl//item60572.html,https://clone.nl/platen/artwork/large/plaatimage59901.jpg
655,John Beltran,The Season Series,Concrete Cabin,techno,CD,23.99,https://clone.nl//item60571.html,https://clone.nl/platen/artwork/large/plaatimage59899.jpg
656,N.F.O. / Delta Rain Dance ,N.F.O. / DRD,Continually,techno,12inch,23.99,https://clone.nl//item60570.html,https://clone.nl/platen/artwork/large/plaatimage59898.jpg
657,Primal Code,Kalilas Tale,Rave Or Die,techno,12inch,14.99,https://clone.nl//item60565.html,https://clone.nl/platen/artwork/large/plaatimage59893.jpg
658,Various Artists,Divide & Rule,Slow Life,techno,2x12inch,23.99,https://clone.nl//item60564.html,https://clone.nl/platen/artwork/large/plaatimage59892.jpg
659,Ricco,Visitations LP,Bitta,techno,2LP,14.99,https://clone.nl//item60563.html,https://clone.nl/platen/artwork/large/plaatimage59891.jpg
660,Distance Dancer,Distance Dancer,Metroplex,techno,12inch,10.99,https://clone.nl//item60562.html,https://clone.nl/platen/artwork/large/plaatimage59890.jpg
661,Flower Crime,Kalte Fliesen,LIES,techno,12inch,10.99,https://clone.nl//item60560.html,https://clone.nl/platen/artwork/large/plaatimage59888.jpg
662,Omar S,Simply (Fuck Resident Advisor) LP,LIES,techno,2x12inch,13.99,https://clone.nl//item60559.html,https://clone.nl/platen/artwork/large/plaatimage59887.jpg
663,J. Albert,Pre Formal Audio,Eglo,techno,12inch,13.99,https://clone.nl//item60550.html,https://clone.nl/platen/artwork/large/plaatimage59879.jpg
